WebMD Community - Access Experts and Others Like You,http://boards.webmd.com/webx?THDX@ @.8972519f!thdchild=.8972519f,"[True, 'ncer-exchanges"">\r\n                        \tSee all Cancer Communities\r\n                        </a>\n</p>, <p c']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/exchanges-a-z', 'http://exchanges.webmd.com/create-an-exchange', 'http://exchanges.webmd.com/webmd-exchanges/cancer-exchanges', 'http://exchanges.webmd.com/caregiving-community', 'http://exchanges.webmd.com/webmd-exchanges/digestive-disorders-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/eating-diet-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mens-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mental-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pain-management-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/parenting-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pregnancy-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/sex-relationships-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/trying-to-conceive-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/womens-health-exchanges', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
WebMD Community - Access Experts and Others Like You,http://boards.webmd.com/webx?THDX@@.8978f516!thdchild=.8978f516,"[True, 'ncer-exchanges"">\r\n                        \tSee all Cancer Communities\r\n                        </a>\n</p>, <p c']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/exchanges-a-z', 'http://exchanges.webmd.com/create-an-exchange', 'http://exchanges.webmd.com/webmd-exchanges/cancer-exchanges', 'http://exchanges.webmd.com/caregiving-community', 'http://exchanges.webmd.com/webmd-exchanges/digestive-disorders-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/eating-diet-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mens-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mental-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pain-management-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/parenting-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pregnancy-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/sex-relationships-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/trying-to-conceive-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/womens-health-exchanges', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
WebMD Community - Access Experts and Others Like You,http://boards.webmd.com/webx/topics/hd/Pregnancy/Pregnancy-1st-Trimester/,"[True, 'ncer-exchanges"">\r\n                        \tSee all Cancer Communities\r\n                        </a>\n</p>, <p c']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/exchanges-a-z', 'http://exchanges.webmd.com/create-an-exchange', 'http://exchanges.webmd.com/webmd-exchanges/cancer-exchanges', 'http://exchanges.webmd.com/caregiving-community', 'http://exchanges.webmd.com/webmd-exchanges/digestive-disorders-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/eating-diet-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mens-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mental-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pain-management-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/parenting-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pregnancy-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/sex-relationships-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/trying-to-conceive-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/womens-health-exchanges', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
WebMD Community - Access Experts and Others Like You,http://boards.webmd.com/webx?THDX@@.8974fdd7!thdchild=.8974fdd7,"[True, 'ncer-exchanges"">\r\n                        \tSee all Cancer Communities\r\n                        </a>\n</p>, <p c']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/exchanges-a-z', 'http://exchanges.webmd.com/create-an-exchange', 'http://exchanges.webmd.com/webmd-exchanges/cancer-exchanges', 'http://exchanges.webmd.com/caregiving-community', 'http://exchanges.webmd.com/webmd-exchanges/digestive-disorders-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/eating-diet-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mens-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mental-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pain-management-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/parenting-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pregnancy-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/sex-relationships-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/trying-to-conceive-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/womens-health-exchanges', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
WebMD Community - Access Experts and Others Like You,http://boards.webmd.com/webx/topics/hd/Welcome-Center/A-Health-Cafe-Meet-Your-Neighbors/,"[True, 'ncer-exchanges"">\r\n                        \tSee all Cancer Communities\r\n                        </a>\n</p>, <p c']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/exchanges-a-z', 'http://exchanges.webmd.com/create-an-exchange', 'http://exchanges.webmd.com/webmd-exchanges/cancer-exchanges', 'http://exchanges.webmd.com/caregiving-community', 'http://exchanges.webmd.com/webmd-exchanges/digestive-disorders-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/eating-diet-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mens-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mental-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pain-management-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/parenting-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pregnancy-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/sex-relationships-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/trying-to-conceive-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/womens-health-exchanges', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Shocking Heart Deaths: What is Sudden Cardiac Arrest,http://www.webmd.com/video/young-people-heart-disease,"[True, "" of all U.S. deaths. That's more than all forms of cancer combined.\r\nWhy is heart disease so deadly? One reaso""]","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/heart-disease/default.htm', 'http://www.webmd.com/heart-disease/heart-failure/features/sudden-cardiac-arrest-why', 'http://www.webmd.com/heart-disease/features/12-possible-heart-symptoms-never-to-ignore', 'http://www.webmd.com/heart-disease/features/12-possible-heart-symptoms-never-to-ignore', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/heart-disease/default.htm', 'http://www.webmd.com/heart-disease/heart-failure/features/sudden-cardiac-arrest-why', 'http://www.webmd.com/heart-disease/features/12-possible-heart-symptoms-never-to-ignore', 'http://www.webmd.com/heart-disease/features/12-possible-heart-symptoms-never-to-ignore', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/heart-disease/guide/heart-disease-heart-attacks', 'http://www.webmd.com/heart-disease/ss/slideshow-heart-attack', 'http://www.webmd.com/heart/picture-of-the-heart', 'http://www.webmd.com/heart/picture-of-the-arteries', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/a-to-z-guides/rm-quiz-blood-basics', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Why Can’t I Get/Keep an Erection?,http://www.webmd.com/erectile-dysfunction/guide/why-cant-i-get-an-erection,"[True, ' onclick=""return sl(this,\'\',\'embd-lnk\');"">Prostate cancer treatments</a> (surgery, <a class=""Article"" href=""ht']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/erectile-dysfunction/ss/slideshow-erectile-dysfunction', 'http://www.webmd.com/erectile-dysfunction/default.htm', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/a-to-z-guides/rm-quiz-blood-basics', 'http://www.webmd.com/men/picture-of-the-penis', 'http://www.webmd.com/erectile-dysfunction/guide/why-cant-i-get-an-erection', 'http://www.webmd.com/anxiety-panic/guide/stage-fright-performance-anxiety', 'http://www.webmd.com/depression/default.htm', 'http://www.webmd.com/anxiety-panic/default.htm', 'http://www.webmd.com/depression/ss/slideshow-depression-overview', 'http://www.webmd.com/men/ss/slideshow-causes-of-ed', 'http://www.webmd.com/hypertension-high-blood-pressure/default.htm', 'http://www.webmd.com/heart-disease/default.htm', 'http://www.webmd.com/multiple-sclerosis/default.htm', 'http://www.webmd.com/diabetes/default.htm', 'http://www.webmd.com/diabetes/diabetes-men', 'http://www.webmd.com/men/what-low-testosterone-can-mean-your-health', 'http://www.webmd.com/prostate-cancer/guide/prostate-cancer-treatments', 'http://www.webmd.com/cancer/what-to-expect-from-radiation-therapy', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/hypertension-high-blood-pressure/how-take-blood-pressure-medicine-properly-why-you-should', 'http://www.webmd.com/depression/depression-medications-antidepressants', 'http://www.webmd.com/diet/am-i-obese', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/smoking-cessation/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Decadron oral : Uses, Side Effects, Interactions, Pictures, Warnings  Dosing - WebMD",http://www.webmd.com/drugs/2/drug-6748/decadron+oral/details,"[True, 'ethimide, aprepitant, birth control pills, certain cancer drugs (dasatinib, lapatinib, sunitinib, aldesleukin)']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/arthritis/default.htm', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/a-to-z-guides/autoimmune-diseases', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/eye-health/picture-of-the-eyes', 'http://www.webmd.com/lung/breathing-problems-causes-tests-treatments', 'http://www.webmd.com/a-to-z-guides/cushing-syndrome', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/health-insurance/default.htm', 'http://www.webmd.com/health-insurance/rm-quiz-health-insurance-basics', 'http://www.webmd.com/digestive-disorders/digestive-diseases-nausea-vomiting', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/cancer/chemotherapy-what-to-expect', 'http://www.webmd.com/oral-health/anatomy-of-the-mouth', 'http://www.webmd.com/digestive-disorders/picture-of-the-stomach', 'http://www.webmd.com/oral-health/ss/slideshow-mouth-problems', 'http://www.webmd.com/migraines-headaches/default.htm', 'http://www.webmd.com/first-aid/understanding-dizziness-basics', 'http://www.webmd.com/sleep-disorders/default.htm', 'http://www.webmd.com/diet/healthy-weight-what-is-a-healthy-weight', 'http://www.webmd.com/cold-and-flu/understanding-sore-throat-basics', 'http://www.webmd.com/pain-management/guide/joint-pain', 'http://www.webmd.com/heart-disease/guide/what-causes-heart-palpitations', 'http://www.webmd.com/eye-health/eye-pain-causes-symptoms-diagnosis-treatment', 'http://www.webmd.com/eye-health/default.htm', 'http://www.webmd.com/heartburn-gerd/default.htm', 'http://www.webmd.com/fitness-exercise/picture-of-the-ankle', 'http://www.webmd.com/pain-management/guide/abdominal-pain-causes-treatments', 'http://www.webmd.com/depression/default.htm', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-hair', 'http://www.webmd.com/pain-management/guide/myofascial-pain-syndrome', 'http://www.webmd.com/pain-management/muscle-spasms-cramps-charley-horse', 'http://www.webmd.com/a-to-z-guides/weakness-and-fatigue-topic-overview', 'http://www.webmd.com/epilepsy/understanding-seizures-basics', 'http://www.webmd.com/allergies/guide/allergic-reaction-causes', 'http://www.webmd.com/allergies/anaphylaxis-15/slideshow-allergy-triggers', 'http://www.webmd.com/skin-problems-and-treatments/guide/common-rashes', 'http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-pruritus', 'http://www.webmd.com/oral-health/picture-of-the-tongue', 'http://www.webmd.com/drugs/2/drug-14590/prednisone+intensol+oral/details', 'http://www.webmd.com/allergies/default.htm', 'http://www.webmd.com/a-to-z-guides/understanding-tuberculosis-basics', 'http://www.webmd.com/a-to-z-guides/understanding-kidney-disease-basic-information', 'http://www.webmd.com/a-to-z-guides/hypokalemia', 'http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/default.htm', 'http://www.webmd.com/brain/tc/Diverticulitis-Topic-Overview', 'http://www.webmd.com/hypertension-high-blood-pressure/default.htm', 'http://www.webmd.com/heart-disease/guide-heart-failure', 'http://www.webmd.com/osteoporosis/default.htm', 'http://www.webmd.com/about-webmd-policies/about-terms-and-conditions-of-use?ss=ftr', 'http://www.webmd.com/about-webmd-policies/about-privacy-policy', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Dexamethasone Intensol oral : Uses, Side Effects, Interactions, Pictures, Warnings  Dosing - WebMD",http://www.webmd.com/drugs/2/drug-16235/dexamethasone+intensol+oral/details,"[True, 'epitant, birth control pills, caspofungin, certain cancer drugs (dasatinib, lapatinib, sunitinib, aldesleukin)']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/arthritis/default.htm', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/a-to-z-guides/autoimmune-diseases', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/eye-health/picture-of-the-eyes', 'http://www.webmd.com/lung/breathing-problems-causes-tests-treatments', 'http://www.webmd.com/a-to-z-guides/cushing-syndrome', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/health-insurance/default.htm', 'http://www.webmd.com/health-insurance/rm-quiz-health-insurance-basics', 'http://www.webmd.com/digestive-disorders/digestive-diseases-nausea-vomiting', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/cancer/chemotherapy-what-to-expect', 'http://www.webmd.com/oral-health/anatomy-of-the-mouth', 'http://www.webmd.com/digestive-disorders/picture-of-the-stomach', 'http://www.webmd.com/oral-health/ss/slideshow-mouth-problems', 'http://www.webmd.com/migraines-headaches/default.htm', 'http://www.webmd.com/first-aid/understanding-dizziness-basics', 'http://www.webmd.com/sleep-disorders/default.htm', 'http://www.webmd.com/diet/healthy-weight-what-is-a-healthy-weight', 'http://www.webmd.com/cold-and-flu/understanding-sore-throat-basics', 'http://www.webmd.com/pain-management/guide/joint-pain', 'http://www.webmd.com/heart-disease/guide/what-causes-heart-palpitations', 'http://www.webmd.com/eye-health/eye-pain-causes-symptoms-diagnosis-treatment', 'http://www.webmd.com/eye-health/default.htm', 'http://www.webmd.com/heartburn-gerd/default.htm', 'http://www.webmd.com/fitness-exercise/picture-of-the-ankle', 'http://www.webmd.com/pain-management/guide/abdominal-pain-causes-treatments', 'http://www.webmd.com/depression/default.htm', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-hair', 'http://www.webmd.com/pain-management/guide/myofascial-pain-syndrome', 'http://www.webmd.com/pain-management/muscle-spasms-cramps-charley-horse', 'http://www.webmd.com/a-to-z-guides/weakness-and-fatigue-topic-overview', 'http://www.webmd.com/epilepsy/understanding-seizures-basics', 'http://www.webmd.com/allergies/guide/allergic-reaction-causes', 'http://www.webmd.com/allergies/anaphylaxis-15/slideshow-allergy-triggers', 'http://www.webmd.com/skin-problems-and-treatments/guide/common-rashes', 'http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-pruritus', 'http://www.webmd.com/oral-health/picture-of-the-tongue', 'http://www.webmd.com/drugs/2/drug-14590/prednisone+intensol+oral/details', 'http://www.webmd.com/allergies/default.htm', 'http://www.webmd.com/a-to-z-guides/understanding-tuberculosis-basics', 'http://www.webmd.com/a-to-z-guides/understanding-kidney-disease-basic-information', 'http://www.webmd.com/a-to-z-guides/hypokalemia', 'http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/default.htm', 'http://www.webmd.com/brain/tc/Diverticulitis-Topic-Overview', 'http://www.webmd.com/hypertension-high-blood-pressure/default.htm', 'http://www.webmd.com/heart-disease/guide-heart-failure', 'http://www.webmd.com/osteoporosis/default.htm', 'http://www.webmd.com/about-webmd-policies/about-terms-and-conditions-of-use?ss=ftr', 'http://www.webmd.com/about-webmd-policies/about-privacy-policy', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"DexPak 6 Day oral : Uses, Side Effects, Interactions, Pictures, Warnings  Dosing - WebMD",http://www.webmd.com/drugs/2/drug-162098/dexpak+6+day+oral/details,"[True, 'ethimide, aprepitant, birth control pills, certain cancer drugs (dasatinib, lapatinib, sunitinib, aldesleukin)']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/arthritis/default.htm', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/a-to-z-guides/autoimmune-diseases', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/eye-health/picture-of-the-eyes', 'http://www.webmd.com/lung/breathing-problems-causes-tests-treatments', 'http://www.webmd.com/a-to-z-guides/cushing-syndrome', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/health-insurance/default.htm', 'http://www.webmd.com/health-insurance/rm-quiz-health-insurance-basics', 'http://www.webmd.com/digestive-disorders/digestive-diseases-nausea-vomiting', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/cancer/chemotherapy-what-to-expect', 'http://www.webmd.com/oral-health/anatomy-of-the-mouth', 'http://www.webmd.com/digestive-disorders/picture-of-the-stomach', 'http://www.webmd.com/oral-health/ss/slideshow-mouth-problems', 'http://www.webmd.com/migraines-headaches/default.htm', 'http://www.webmd.com/first-aid/understanding-dizziness-basics', 'http://www.webmd.com/sleep-disorders/default.htm', 'http://www.webmd.com/diet/healthy-weight-what-is-a-healthy-weight', 'http://www.webmd.com/cold-and-flu/understanding-sore-throat-basics', 'http://www.webmd.com/pain-management/guide/joint-pain', 'http://www.webmd.com/heart-disease/guide/what-causes-heart-palpitations', 'http://www.webmd.com/eye-health/eye-pain-causes-symptoms-diagnosis-treatment', 'http://www.webmd.com/eye-health/default.htm', 'http://www.webmd.com/heartburn-gerd/default.htm', 'http://www.webmd.com/fitness-exercise/picture-of-the-ankle', 'http://www.webmd.com/pain-management/guide/abdominal-pain-causes-treatments', 'http://www.webmd.com/depression/default.htm', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-hair', 'http://www.webmd.com/pain-management/guide/myofascial-pain-syndrome', 'http://www.webmd.com/pain-management/muscle-spasms-cramps-charley-horse', 'http://www.webmd.com/a-to-z-guides/weakness-and-fatigue-topic-overview', 'http://www.webmd.com/epilepsy/understanding-seizures-basics', 'http://www.webmd.com/allergies/guide/allergic-reaction-causes', 'http://www.webmd.com/allergies/anaphylaxis-15/slideshow-allergy-triggers', 'http://www.webmd.com/skin-problems-and-treatments/guide/common-rashes', 'http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-pruritus', 'http://www.webmd.com/oral-health/picture-of-the-tongue', 'http://www.webmd.com/drugs/2/drug-14590/prednisone+intensol+oral/details', 'http://www.webmd.com/allergies/default.htm', 'http://www.webmd.com/a-to-z-guides/understanding-tuberculosis-basics', 'http://www.webmd.com/a-to-z-guides/understanding-kidney-disease-basic-information', 'http://www.webmd.com/a-to-z-guides/hypokalemia', 'http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/default.htm', 'http://www.webmd.com/brain/tc/Diverticulitis-Topic-Overview', 'http://www.webmd.com/hypertension-high-blood-pressure/default.htm', 'http://www.webmd.com/heart-disease/guide-heart-failure', 'http://www.webmd.com/osteoporosis/default.htm', 'http://www.webmd.com/about-webmd-policies/about-terms-and-conditions-of-use?ss=ftr', 'http://www.webmd.com/about-webmd-policies/about-privacy-policy', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
WebMD Community - Access Experts and Others Like You,http://boards.webmd.com/topic.asp?topic_id=18,"[True, 'ncer-exchanges"">\r\n                        \tSee all Cancer Communities\r\n                        </a>\n</p>, <p c']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/exchanges-a-z', 'http://exchanges.webmd.com/create-an-exchange', 'http://exchanges.webmd.com/webmd-exchanges/cancer-exchanges', 'http://exchanges.webmd.com/caregiving-community', 'http://exchanges.webmd.com/webmd-exchanges/digestive-disorders-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/eating-diet-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mens-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/mental-health-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pain-management-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/parenting-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/pregnancy-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/sex-relationships-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/trying-to-conceive-exchanges', 'http://exchanges.webmd.com/webmd-exchanges/womens-health-exchanges', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Low Testosterone and Your Health,http://www.webmd.com/men/what-low-testosterone-can-mean-your-health,"[True, ""therwise known as a PSA test. The risk of prostate cancer goes up every year after age 50, that's why men need""]","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/men/what-low-testosterone-can-mean-your-health', 'http://www.webmd.com/men/ss/slideshow-low-testosterone-overview', 'http://www.webmd.com/diabetes/default.htm', 'http://www.webmd.com/heart/metabolic-syndrome/default.htm', 'http://www.webmd.com/diet/am-i-obese', 'http://www.webmd.com/hypertension-high-blood-pressure/default.htm', 'http://www.webmd.com/men/testosterone-15738', 'http://www.webmd.com/men/testosterone-assessment/default.htm', 'http://www.webmd.com/sex-relationships/low-testosterone-8/rm-quiz-truth-testosterone-html', 'http://www.webmd.com/men/video/testosterone-replacement-therapy', 'http://www.webmd.com/men/features/save-your-prostate-get-psa-test', 'http://www.webmd.com/men/features/save-your-prostate-get-psa-test', 'http://www.webmd.com/men/what-low-testosterone-can-mean-your-health', 'http://www.webmd.com/men/ss/slideshow-low-testosterone-overview', 'http://www.webmd.com/diabetes/default.htm', 'http://www.webmd.com/heart/metabolic-syndrome/default.htm', 'http://www.webmd.com/diet/am-i-obese', 'http://www.webmd.com/hypertension-high-blood-pressure/default.htm', 'http://www.webmd.com/men/testosterone-15738', 'http://www.webmd.com/men/testosterone-assessment/default.htm', 'http://www.webmd.com/sex-relationships/low-testosterone-8/rm-quiz-truth-testosterone-html', 'http://www.webmd.com/men/video/testosterone-replacement-therapy', 'http://www.webmd.com/men/features/save-your-prostate-get-psa-test', 'http://www.webmd.com/men/features/save-your-prostate-get-psa-test', 'http://www.webmd.com/diabetes/diabetes-health-check/default.htm', 'http://www.webmd.com/diabetes/ss/slideshow-blood-sugar-swings', 'http://www.webmd.com/diabetes/guide/diabetes-types-insulin', 'http://www.webmd.com/diabetes/guide/insulin-resistance-syndrome', 'http://www.webmd.com/diabetes/controlling-diabetes-15/slideshow-blood-sugar-insulin', 'http://www.webmd.com/men/guide/testosterone-replacement-therapy-is-it-right-for-yo', 'http://www.webmd.com/diabetes/blood-glucose', 'http://www.webmd.com/women/guide/normal-testosterone-and-estrogen-levels-in-women', 'http://www.webmd.com/sex-relationships/default.htm', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/diet/default.htm', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/vitamins-and-supplements/lifestyle-guide-11/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Provera oral : Uses, Side Effects, Interactions, Pictures, Warnings  Dosing - WebMD",http://www.webmd.com/drugs/drug-6996-provera+oral.aspx,"[True, ', history of bleeding in the brain, liver disease, cancer of the breast or other female organs, vaginal bleedi']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/drugs/2/drug-8674/medroxyprogesterone+oral/details', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/women/guide/normal-testosterone-and-estrogen-levels-in-women', 'http://www.webmd.com/menopause/guide/menopause-hormone-therapy', 'http://www.webmd.com/menopause/default.htm', 'http://www.webmd.com/heart-disease/default.htm', 'http://www.webmd.com/heart-disease/guide/heart-disease-heart-attacks', 'http://www.webmd.com/stroke/default.htm', 'http://www.webmd.com/dvt/blood-clots', 'http://www.webmd.com/lung/picture-of-the-lungs', 'http://www.webmd.com/alzheimers/guide/alzheimers-dementia', 'http://www.webmd.com/breast-cancer/', 'http://www.webmd.com/heart-disease/understanding-heart-disease-prevention', 'http://www.webmd.com/a-to-z-guides/annual-physical-examinations', 'http://www.webmd.com/vitamins-and-supplements/progesterone-uses-and-risks', 'http://www.webmd.com/baby/default.htm', 'http://www.webmd.com/menopause/ss/slideshow-menopause-overview', 'http://www.webmd.com/women/video/hormone-replacement-therapy-hrt', 'http://www.webmd.com/drugs/2/drug-6028/esterified+estrogens+oral/details', 'http://www.webmd.com/menopause/guide/understanding-menopause-symptoms', 'http://www.webmd.com/menopause/guide/menopause-hot-flashes', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/oral-health/anatomy-of-the-mouth', 'http://www.webmd.com/women/tc/normal-menstrual-cycle-topic-overview', 'http://www.webmd.com/digestive-disorders/digestive-diseases-nausea-vomiting', 'http://www.webmd.com/digestive-disorders/diarrhea-10/bloated-bloating', 'http://www.webmd.com/women/picture-of-the-breasts', 'http://www.webmd.com/migraines-headaches/default.htm', 'http://www.webmd.com/women/guide/vaginal-discharge-whats-abnormal', 'http://www.webmd.com/eye-health/default.htm', 'http://www.webmd.com/first-aid/understanding-dizziness-basics', 'http://www.webmd.com/diet/healthy-weight-what-is-a-healthy-weight', 'http://www.webmd.com/women/tc/abnormal-vaginal-bleeding-topic-overview', 'http://www.webmd.com/depression/default.htm', 'http://www.webmd.com/brain/memory-loss', 'http://www.webmd.com/women/dysuria-causes-symptoms', 'http://www.webmd.com/women/rm-quiz-breasts-normal', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/eye-health/picture-of-the-eyes', 'http://www.webmd.com/heart-disease/ss/slideshow-heart-attack', 'http://www.webmd.com/stroke/ss/slideshow-stroke-overview', 'http://www.webmd.com/a-to-z-guides/weakness-and-fatigue-topic-overview', 'http://www.webmd.com/eye-health/ss/slideshow-healthier-eyes', 'http://www.webmd.com/eye-health/double-vision-diplopia-causes-symptoms-diagnosis-treatment', 'http://www.webmd.com/eye-health/eye-assessment/default.htm', 'http://www.webmd.com/migraines-headaches/ss/slideshow-migraine-overview', 'http://www.webmd.com/brain/understanding-fainting-basics', 'http://www.webmd.com/lung/breathing-problems-causes-tests-treatments', 'http://www.webmd.com/lung/coughing-up-blood', 'http://www.webmd.com/about-webmd-policies/about-terms-and-conditions-of-use?ss=ftr', 'http://www.webmd.com/about-webmd-policies/about-privacy-policy', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
